SampleID,Raw_SampleID,Raw_bam,Spike_in_label,Sample_type,Spike_in_ratio,Replicate,Spike_in_name,Spike_in_resource,Bam_file,Bam_file_tumor,ichorCNA
LBGS087_spike_in__0005_from_ZNL08S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.5,1,ZNL08S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL08S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL08S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL08S_label_Lung_replicate_1.tumor.bam,0.04437
LBGS087_spike_in__001_from_ZNL08S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,1.0,1,ZNL08S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL08S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL08S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL08S_label_Lung_replicate_1.tumor.bam,0.04578
LBGS087_spike_in__005_from_ZNL08S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,5.0,1,ZNL08S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL08S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL08S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL08S_label_Lung_replicate_1.tumor.bam,0.04783
LBGS087_spike_in__01_from_ZNL08S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,10.0,1,ZNL08S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL08S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__01_from_ZNL08S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__01_from_ZNL08S_label_Lung_replicate_1.tumor.bam,0.07744
LBGS087_spike_in__0001_from_ZNL08S_label_Lung_replicate_2,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.1,2,ZNL08S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL08S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL08S_label_Lung_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL08S_label_Lung_replicate_2.tumor.bam,0.04036
LBGS087_spike_in__0005_from_ZNL08S_label_Lung_replicate_2,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.5,2,ZNL08S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL08S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL08S_label_Lung_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL08S_label_Lung_replicate_2.tumor.bam,0.04328
LBGS087_spike_in__001_from_ZNL08S_label_Lung_replicate_2,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,1.0,2,ZNL08S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL08S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL08S_label_Lung_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL08S_label_Lung_replicate_2.tumor.bam,0.04478
LBGS087_spike_in__005_from_ZNL08S_label_Lung_replicate_2,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,5.0,2,ZNL08S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL08S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL08S_label_Lung_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL08S_label_Lung_replicate_2.tumor.bam,0.04733
LBGS087_spike_in__01_from_ZNL08S_label_Lung_replicate_2,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,10.0,2,ZNL08S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL08S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__01_from_ZNL08S_label_Lung_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__01_from_ZNL08S_label_Lung_replicate_2.tumor.bam,0.08305
LBGS087_spike_in__0001_from_ZNL15S_label_Lung_replicate_0,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.1,0,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL15S_label_Lung_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL15S_label_Lung_replicate_0.tumor.bam,0.04061
LBGS087_spike_in__0005_from_ZNL15S_label_Lung_replicate_0,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.5,0,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL15S_label_Lung_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL15S_label_Lung_replicate_0.tumor.bam,0.04689
LBGS087_spike_in__001_from_ZNL15S_label_Lung_replicate_0,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,1.0,0,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL15S_label_Lung_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL15S_label_Lung_replicate_0.tumor.bam,0.0449
LBGS087_spike_in__005_from_ZNL15S_label_Lung_replicate_0,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,5.0,0,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL15S_label_Lung_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL15S_label_Lung_replicate_0.tumor.bam,0.05369
LBGS087_spike_in__01_from_ZNL15S_label_Lung_replicate_0,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,10.0,0,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__01_from_ZNL15S_label_Lung_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__01_from_ZNL15S_label_Lung_replicate_0.tumor.bam,0.05701
LBGS087_spike_in__0001_from_ZNL15S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.1,1,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL15S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL15S_label_Lung_replicate_1.tumor.bam,0.04076
LBGS087_spike_in__0005_from_ZNL15S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.5,1,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL15S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL15S_label_Lung_replicate_1.tumor.bam,0.03872
LBGS087_spike_in__001_from_ZNL15S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,1.0,1,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL15S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL15S_label_Lung_replicate_1.tumor.bam,0.03672
LBGS087_spike_in__005_from_ZNL15S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,5.0,1,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL15S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL15S_label_Lung_replicate_1.tumor.bam,0.06003
LBGS087_spike_in__01_from_ZNL15S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,10.0,1,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__01_from_ZNL15S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__01_from_ZNL15S_label_Lung_replicate_1.tumor.bam,0.05939
LBGS087_spike_in__0001_from_ZNL15S_label_Lung_replicate_2,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.1,2,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL15S_label_Lung_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL15S_label_Lung_replicate_2.tumor.bam,0.04028
LBGS087_spike_in__0005_from_ZNL15S_label_Lung_replicate_2,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.5,2,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL15S_label_Lung_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL15S_label_Lung_replicate_2.tumor.bam,0.03858
LBGS087_spike_in__001_from_ZNL15S_label_Lung_replicate_2,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,1.0,2,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL15S_label_Lung_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL15S_label_Lung_replicate_2.tumor.bam,0.04616
LBGS087_spike_in__005_from_ZNL15S_label_Lung_replicate_2,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,5.0,2,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL15S_label_Lung_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL15S_label_Lung_replicate_2.tumor.bam,0.05858
LBGS087_spike_in__01_from_ZNL15S_label_Lung_replicate_2,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,10.0,2,ZNL15S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZNL15S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__01_from_ZNL15S_label_Lung_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__01_from_ZNL15S_label_Lung_replicate_2.tumor.bam,0.05653
LBGS087_spike_in__0001_from_ZNL09S_label_Lung_replicate_0,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.1,0,ZNL09S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/13-ZNL09SME131W_M561-M761.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL09S_label_Lung_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL09S_label_Lung_replicate_0.tumor.bam,0.04053
LBGS087_spike_in__0005_from_ZNL09S_label_Lung_replicate_0,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.5,0,ZNL09S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/13-ZNL09SME131W_M561-M761.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL09S_label_Lung_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL09S_label_Lung_replicate_0.tumor.bam,0.04033
LBGS087_spike_in__001_from_ZNL09S_label_Lung_replicate_0,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,1.0,0,ZNL09S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/13-ZNL09SME131W_M561-M761.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL09S_label_Lung_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL09S_label_Lung_replicate_0.tumor.bam,0.03917
LBGS087_spike_in__005_from_ZNL09S_label_Lung_replicate_0,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,5.0,0,ZNL09S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/13-ZNL09SME131W_M561-M761.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL09S_label_Lung_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__005_from_ZNL09S_label_Lung_replicate_0.tumor.bam,0.04037
LBGS087_spike_in__0001_from_ZNL09S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.1,1,ZNL09S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/13-ZNL09SME131W_M561-M761.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL09S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0001_from_ZNL09S_label_Lung_replicate_1.tumor.bam,0.03896
LBGS087_spike_in__0005_from_ZNL09S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,0.5,1,ZNL09S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/13-ZNL09SME131W_M561-M761.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL09S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__0005_from_ZNL09S_label_Lung_replicate_1.tumor.bam,0.0385
LBGS087_spike_in__001_from_ZNL09S_label_Lung_replicate_1,LBGS087,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repository/04_bismark_deduplicated/LBGS087.deduplicated.bam,Lung,cfDNA,1.0,1,ZNL09S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/13-ZNL09SME131W_M561-M761.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL09S_label_Lung_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/LBGS087_spike_in__001_from_ZNL09S_label_Lung_replicate_1.tumor.bam,0.03936
